"PLOT" "SUBPLT" "SPECIES" "IND" "SURV" "GERM" "ESTAB" "LIGHT" "LITTER" "CAGE" "GAP"
8 "16" "Inga" 2 1 1 1 2e+06 "2" 1 1
8 "16" "Inga" 3 0 0 0 2e+06 "2" 1 1
8 "16" "Inga" 4 0 0 0 2e+06 "2" 1 1
8 "16" "Inga" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Inga" 6 0 0 0 2e+06 "2" 1 1
8 "16" "Maclura" 1 1 1 1 2e+06 "2" 1 1
8 "16" "Maclura" 2 0 0 0 2e+06 "2" 1 1
8 "16" "Maclura" 3 0 0 0 2e+06 "2" 1 1
8 "16" "Maclura" 4 0 0 0 2e+06 "2" 1 1
8 "16" "Maclura" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Maclura" 6 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 1 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 2 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 3 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 4 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 5 0 0 0 2e+06 "2" 1 1
8 "16" "C. racemosa" 6 0 0 0 2e+06 "2" 1 1
8 "16" "Strychnos" 1 1 1 1 2e+06 "2" 1 1
8 "16" "Strychnos" 2 0 0 0 2e+06 "2" 1 1
8 "16" "Strychnos" 3 0 0 0 2e+06 "2" 1 1
8 "16" "Strychnos" 4 0 0 0 2e+06 "2" 1 1
8 "16" "Strychnos" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Strychnos" 6 0 0 0 2e+06 "2" 1 1
